,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG
4982,81471,Rod Murray,1972,9,6,135,Draft,1610612755,Philadelphia,76ers,PHL,Cal State-Los Angeles,College/University,0
4983,81484,Larry Strozier,1972,9,7,136,Draft,1610612737,Atlanta,Hawks,ATL,Morehouse,College/University,0
4984,81486,Ruppert Breedlove,1972,9,8,137,Draft,1610612764,Baltimore,Bullets,BLT,Oglethorpe,College/University,0
4985,81518,Dwight Holliday,1972,9,9,138,Draft,1610612760,Seattle,SuperSonics,SEA,Hawaii,College/University,0
4986,81442,Tom Sullivan,1972,9,10,139,Draft,1610612752,New York,Knicks,NYK,Fordham,College/University,0
4987,81536,Bill Kennedy,1972,9,11,140,Draft,1610612756,Phoenix,Suns,PHX,Arizona,College/University,0
4988,81447,Bill Duey,1972,9,12,141,Draft,1610612744,Golden State,Warriors,GOS,California,College/University,0
4989,81500,Ralph Houston,1972,9,13,142,Draft,1610612741,Chicago,Bulls,CHI,West Texas A&M,College/University,0
4990,81528,Jim Regenold,1972,9,14,143,Draft,1610612749,Milwaukee,Bucks,MIL,Ball State,College/University,0
4991,81560,Kresimir Cosic,1972,10,1,144,Draft,1610612757,Portland,Trail Blazers,POR,Brigham Young,College/University,0
4992,81556,Kent Martens,1972,10,2,145,Draft,1610612739,Cleveland,Cavaliers,CLE,Abilene Christian,College/University,0
4993,81452,Kent Hollenbeck,1972,10,3,146,Draft,1610612765,Detroit,Pistons,DET,Kentucky,College/University,0
4994,81474,Gary Watson,1972,10,4,147,Draft,1610612755,Philadelphia,76ers,PHL,Wisconsin,College/University,0
4995,81461,David Hall,1972,10,5,148,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Kansas State,College/University,0
4996,81478,Jim Clesson,1972,10,6,149,Draft,1610612737,Atlanta,Hawks,ATL,Tulsa,College/University,0
4997,81493,Will Loftin,1972,10,7,150,Draft,1610612764,Baltimore,Bullets,BLT,Louisiana-Lafayette,College/University,0
4998,81521,Dan Stewart,1972,10,8,151,Draft,1610612760,Seattle,SuperSonics,SEA,Washington State,College/University,0
4999,81441,Richie Garner,1972,10,9,152,Draft,1610612752,New York,Knicks,NYK,Manhattan,College/University,0
5000,81539,Al Vilcheck,1972,10,10,153,Draft,1610612756,Phoenix,Suns,PHX,Louisville,College/University,0
5001,81430,Marty Hunt,1972,10,11,154,Draft,1610612738,Boston,Celtics,BOS,Kenyon,College/University,0
5002,81508,Chuck Taylor,1972,10,12,155,Draft,1610612741,Chicago,Bulls,CHI,West Liberty,College/University,0
5003,81529,Jolly Spight,1972,10,13,156,Draft,1610612749,Milwaukee,Bucks,MIL,Santa Clara,College/University,0
5004,81569,Jimmy Wilkins,1972,11,1,157,Draft,1610612757,Portland,Trail Blazers,POR,San Diego State,College/University,0
5005,81552,Jim Prokell,1972,11,2,158,Draft,1610612746,Buffalo,Braves,BUF,Edinboro,College/University,0
5006,81463,Floyd Mathew,1972,11,3,159,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Northern Arizona,College/University,0
5007,81476,Charles Allen,1972,11,4,160,Draft,1610612737,Atlanta,Hawks,ATL,Texas Southern,College/University,0
5008,81496,Marvin Watkins,1972,11,5,161,Draft,1610612764,Baltimore,Bullets,BLT,Jackson State,College/University,0
5009,81524,Steve Turner,1972,11,6,162,Draft,1610612760,Seattle,SuperSonics,SEA,Vanderbilt,College/University,0
5010,81439,Chic Downing,1972,11,7,163,Draft,1610612752,New York,Knicks,NYK,Benedictine (IL),College/University,0
5011,81531,John Belcher,1972,11,8,164,Draft,1610612756,Phoenix,Suns,PHX,Arkansas State,College/University,0
5012,77612,Mark Minor,1972,11,9,165,Draft,1610612738,Boston,Celtics,BOS,Ohio State,College/University,1
5013,81510,Jackie Young,1972,11,10,166,Draft,1610612741,Chicago,Bulls,CHI,Rocky Mountain,College/University,0
5014,81547,Frank Dewitt,1972,12,1,167,Draft,1610612746,Buffalo,Braves,BUF,Virginia,College/University,0
5015,81457,Len Baltimore,1972,12,2,168,Draft,1610612758,Kansas City-Omaha,Kings,KCK,George Washington,College/University,0
5016,81480,James Green,1972,12,3,169,Draft,1610612737,Atlanta,Hawks,ATL,Paine,College/University,0
5017,81485,Lloyd Adams,1972,12,4,170,Draft,1610612764,Baltimore,Bullets,BLT,Rhode Island,College/University,0
5018,81515,Gregg Daust,1972,12,5,171,Draft,1610612760,Seattle,SuperSonics,SEA,Missouri-St. Louis,College/University,0
5019,81537,Mark Soderberg,1972,12,6,172,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
5020,81434,Phil Stephens,1972,12,7,173,Draft,1610612738,Boston,Celtics,BOS,South Carolina State,College/University,0
5021,81498,Al Cotler,1972,12,8,174,Draft,1610612741,Chicago,Bulls,CHI,Pennsylvania,College/University,0
5022,81566,Larry Morris,1972,13,1,175,Draft,1610612757,Portland,Trail Blazers,POR,Tulsa,College/University,0
5023,81549,Kim Huband,1972,13,2,176,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,0
5024,81466,Kent Scott,1972,13,3,177,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Pittsburgh,College/University,0
5025,81492,Mike Krawzyk,1972,13,4,178,Draft,1610612764,Baltimore,Bullets,BLT,Loyola-Maryland,College/University,0
5026,81538,Kelly Utley,1972,13,5,179,Draft,1610612756,Phoenix,Suns,PHX,Shaw,College/University,0
5027,76112,Mike Barr,1972,13,6,180,Draft,1610612741,Chicago,Bulls,CHI,Duquesne,College/University,1
5028,81563,Paul Kelley,1972,14,1,181,Draft,1610612757,Portland,Trail Blazers,POR,Shaw,College/University,0
5029,81544,Greg Corson,1972,14,2,182,Draft,1610612746,Buffalo,Braves,BUF,North Carolina,College/University,0
5030,81456,Bob Allen,1972,14,3,183,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Missouri,College/University,0
5031,81494,Aubrey Nash,1972,14,4,184,Draft,1610612764,Baltimore,Bullets,BLT,Kansas,College/University,0
5032,81517,Cleveland Hill,1972,14,5,185,Draft,1610612760,Seattle,SuperSonics,SEA,Nicholls State,College/University,0
5033,81535,Ray Golson,1972,14,6,186,Draft,1610612756,Phoenix,Suns,PHX,West Texas A&M,College/University,0
5034,81506,Andrew Pettes,1972,14,7,187,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma,College/University,0
5035,81562,Rich Haubeggar,1972,15,1,188,Draft,1610612757,Portland,Trail Blazers,POR,Wake Forest,College/University,0
5036,81548,Paul Hoffman,1972,15,2,189,Draft,1610612746,Buffalo,Braves,BUF,St. Bonaventure,College/University,0
5037,81462,Mike Jefferies,1972,15,3,190,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Oklahoma State,College/University,0
5038,81490,Gary Handleman,1972,15,4,191,Draft,1610612764,Baltimore,Bullets,BLT,Johns Hopkins,College/University,0
5039,81502,Greg Lowery,1972,15,5,192,Draft,1610612741,Chicago,Bulls,CHI,Texas Tech,College/University,0
5040,81559,Mose Adolph,1972,16,1,193,Draft,1610612757,Portland,Trail Blazers,POR,Cal State-Los Angeles,College/University,0
5041,81541,Norman Bounds,1972,16,2,194,Draft,1610612746,Buffalo,Braves,BUF,SUNY Brockport,College/University,0
5042,81465,Mike Peterson,1972,16,3,195,Draft,1610612758,Kansas City-Omaha,Kings,KCK,Nebraska,College/University,0
5043,81499,Charles Hall,1972,16,4,196,Draft,1610612741,Chicago,Bulls,CHI,Montana Western,College/University,0
5044,81509,John Thornton,1972,17,1,197,Draft,1610612741,Chicago,Bulls,CHI,South Carolina State,College/University,0
5045,81503,Ron Manning,1972,18,1,198,Draft,1610612741,Chicago,Bulls,CHI,Manhattan,College/University,0
5046,76348,Austin Carr,1971,1,1,1,Draft,1610612739,Cleveland,Cavaliers,CLE,Notre Dame,College/University,1
5047,78520,Sidney Wicks,1971,1,2,2,Draft,1610612757,Portland,Trail Blazers,POR,California-Los Angeles,College/University,1
5048,78188,Elmore Smith,1971,1,3,3,Draft,1610612746,Buffalo,Braves,BUF,Kentucky State,College/University,1
5049,76622,Ken Durrett,1971,1,4,4,Draft,1610612758,Cincinnati,Royals,CIN,La Salle,College/University,1
5050,78366,George Trapp,1971,1,5,5,Draft,1610612737,Atlanta,Hawks,ATL,Long Beach State,College/University,1
5051,76272,Fred Brown,1971,1,6,6,Draft,1610612760,Seattle,SuperSonics,SEA,Iowa,College/University,1
5052,77570,Cliff Meely,1971,1,7,7,Draft,1610612745,Houston,Rockets,HOU,Colorado,College/University,1
5053,77028,Darnell Hillman,1971,1,8,8,Draft,1610612744,Golden State,Warriors,GOS,San Jose State,College/University,1
5054,77413,Stan Love,1971,1,9,9,Draft,1610612764,Baltimore,Bullets,BLT,Oregon,College/University,1
5055,76825,Clarence Glover,1971,1,10,10,Draft,1610612738,Boston,Celtics,BOS,Western Kentucky,College/University,1
5056,78028,Curtis Rowe,1971,1,11,11,Draft,1610612765,Detroit,Pistons,DET,California-Los Angeles,College/University,1
5057,81307,Dana Lewis,1971,1,12,12,Draft,1610612755,Philadelphia,76ers,PHL,Tulsa,College/University,0
5058,76402,Jim Cleamons,1971,1,13,13,Draft,1610612747,Los Angeles,Lakers,LAL,Ohio State,College/University,1
5059,78000,John Roche,1971,1,14,14,Draft,1610612756,Phoenix,Suns,PHX,South Carolina,College/University,1
5060,77540,Kenny McIntosh,1971,1,15,15,Draft,1610612741,Chicago,Bulls,CHI,Eastern Michigan,College/University,1
5061,77578,Dean Meminger,1971,1,16,16,Draft,1610612752,New York,Knicks,NYK,Marquette,College/University,1
5062,81370,Collis Jones,1971,1,17,17,Draft,1610612749,Milwaukee,Bucks,MIL,Notre Dame,College/University,0
5063,77812,Steve Patterson,1971,2,1,18,Draft,1610612739,Cleveland,Cavaliers,CLE,California-Los Angeles,College/University,1
5064,77029,Fred Hilton,1971,2,2,19,Draft,1610612746,Buffalo,Braves,BUF,Grambling,College/University,1
5065,81338,Willard Sojourner,1971,2,3,20,Draft,1610612741,Chicago,Bulls,CHI,Weber State,College/University,0
5066,77580,John Mengelt,1971,2,4,21,Draft,1610612758,Cincinnati,Royals,CIN,Auburn,College/University,1
5067,77510,"Ted, Hound Dog McClain",1971,2,5,22,Draft,1610612737,Atlanta,Hawks,ATL,Tennessee State,College/University,1
5068,77523,Jim McDaniels,1971,2,6,23,Draft,1610612760,Seattle,SuperSonics,SEA,Western Kentucky,College/University,1
5069,77710,Mike Newlin,1971,2,7,24,Draft,1610612745,Houston,Rockets,HOU,Utah,College/University,1
5070,78631,Charlie Yelverton,1971,2,8,25,Draft,1610612757,Portland,Trail Blazers,POR,Fordham,College/University,1
5071,81402,Amos Thomas,1971,2,9,26,Draft,1610612746,Buffalo,Braves,BUF,Southwestern Oklahoma,College/University,0
5072,81422,Richard Fisher,1971,2,10,27,Draft,1610612757,Portland,Trail Blazers,POR,Colorado State,College/University,0
5073,81255,Jim Rose,1971,2,11,28,Draft,1610612738,Boston,Celtics,BOS,Western Kentucky,College/University,0
5074,78580,Isaiah Wilson,1971,2,12,29,Draft,1610612765,Detroit,Pistons,DET,Baltimore,College/University,1
5075,76981,Spencer Haywood,1971,2,13,30,Draft,1610612746,Buffalo,Braves,BUF,Detroit Mercy,College/University,1
5076,81086,Joe Bergman,1971,2,14,31,Draft,1610612758,Cincinnati,Royals,CIN,Creighton,College/University,0
5077,77875,Howard Porter,1971,2,15,32,Draft,1610612741,Chicago,Bulls,CHI,Villanova,College/University,1
5078,81309,Marvin Stewart,1971,2,16,33,Draft,1610612755,Philadelphia,76ers,PHL,Nebraska,College/University,0
5079,81264,Gregg Northington,1971,2,17,34,Draft,1610612752,New York,Knicks,NYK,Alabama State,College/University,0
5080,81413,Willie Long,1971,2,18,35,Draft,1610612739,Cleveland,Cavaliers,CLE,New Mexico,College/University,0
5081,81412,Gerald Lockett,1971,3,1,36,Draft,1610612739,Cleveland,Cavaliers,CLE,Arkansas-Pine Bluff,College/University,0
5082,78245,Larry Steele,1971,3,2,37,Draft,1610612757,Portland,Trail Blazers,POR,Kentucky,College/University,1
5083,81299,Rich Yunkus,1971,3,3,38,Draft,1610612758,Cincinnati,Royals,CIN,Georgia Tech,College/University,0
5084,76923,Jeff Halliburton,1971,3,4,39,Draft,1610612737,Atlanta,Hawks,ATL,Drake,College/University,1
5085,77917,Clifford Ray,1971,3,5,40,Draft,1610612741,Chicago,Bulls,CHI,Oklahoma,College/University,1
5086,77957,Jackie Ridgle,1971,3,6,41,Draft,1610612739,Cleveland,Cavaliers,CLE,California,College/University,1
5087,78207,Bill Smith,1971,3,7,42,Draft,1610612757,Portland,Trail Blazers,POR,Syracuse,College/University,1
5088,77965,Rich Rinaldi,1971,3,8,43,Draft,1610612764,Baltimore,Bullets,BLT,St. Peter's,College/University,1
5089,77998,Dave Robisch,1971,3,9,44,Draft,1610612738,Boston,Celtics,BOS,Kansas,College/University,1
5090,77978,Marv Roberts,1971,3,10,45,Draft,1610612765,Detroit,Pistons,DET,Utah State,College/University,1
5091,78606,Dave Wohl,1971,3,11,46,Draft,1610612755,Philadelphia,76ers,PHL,Pennsylvania,College/University,1
5092,76771,Mike Gale,1971,3,12,47,Draft,1610612741,Chicago,Bulls,CHI,Elizabeth City State,College/University,1
5093,77350,Dennis Layton,1971,3,13,48,Draft,1610612756,Phoenix,Suns,PHX,Southern California,College/University,1
5094,76807,Dick Gibbs,1971,3,14,49,Draft,1610612741,Chicago,Bulls,CHI,Texas-El Paso,College/University,1
5095,77494,Ken Mayfield,1971,3,15,50,Draft,1610612752,New York,Knicks,NYK,Tuskegee,College/University,1
5096,81365,Gary Brell,1971,3,16,51,Draft,1610612749,Milwaukee,Bucks,MIL,Marquette,College/University,0
5097,81410,Cliff Harris,1971,4,1,52,Draft,1610612739,Cleveland,Cavaliers,CLE,Hardin-Simmons,College/University,0
5098,81398,Jimmy O'Brien,1971,4,2,53,Draft,1610612746,Buffalo,Braves,BUF,Boston College,College/University,0
5099,81421,Bobby Fields,1971,4,3,54,Draft,1610612757,Portland,Trail Blazers,POR,La Salle,College/University,0
5100,76367,Sid Catlett,1971,4,4,55,Draft,1610612758,Cincinnati,Royals,CIN,Notre Dame,College/University,1
5101,81317,Jim Welch,1971,4,5,56,Draft,1610612737,Atlanta,Hawks,ATL,Houston,College/University,0
5102,81358,Pembroke Burrows,1971,4,6,57,Draft,1610612760,Seattle,SuperSonics,SEA,Jacksonville,College/University,0
5103,77786,Tom Owens,1971,4,7,58,Draft,1610612745,Houston,Rockets,HOU,South Carolina,College/University,1
5104,81269,Greg Gary,1971,4,8,59,Draft,1610612744,Golden State,Warriors,GOS,St. Bonaventure,College/University,0
5105,81319,Willie Allen,1971,4,9,60,Draft,1610612764,Baltimore,Bullets,BLT,Miami (FL),College/University,0
5106,76558,Randy Denton,1971,4,10,61,Draft,1610612738,Boston,Celtics,BOS,Duke,College/University,1
5107,81277,Jarrett Durham,1971,4,11,62,Draft,1610612765,Detroit,Pistons,DET,Duquesne,College/University,0
5108,81304,Erwin Johnson,1971,4,12,63,Draft,1610612755,Philadelphia,76ers,PHL,Augusta State,College/University,0
5109,76286,Roger Brown,1971,4,13,64,Draft,1610612747,Los Angeles,Lakers,LAL,Kansas,College/University,1
5110,81390,Walt Szczerbiak,1971,4,14,65,Draft,1610612756,Phoenix,Suns,PHX,George Washington,College/University,0
5111,81335,Jim Irving,1971,4,15,66,Draft,1610612741,Chicago,Bulls,CHI,Saint Louis,College/University,0
5112,81263,Steve Niles,1971,4,16,67,Draft,1610612752,New York,Knicks,NYK,Texas A&M,College/University,0
5113,81376,Henry Smith,1971,4,17,68,Draft,1610612749,Milwaukee,Bucks,MIL,Missouri,College/University,0
5114,81414,Brian Mahoney,1971,5,1,69,Draft,1610612739,Cleveland,Cavaliers,CLE,Manhattan,College/University,0
5115,81397,Garry Nelson,1971,5,2,70,Draft,1610612746,Buffalo,Braves,BUF,Duquesne,College/University,0
5116,81418,Hector Blondet,1971,5,3,71,Draft,1610612757,Portland,Trail Blazers,POR,Murray State,College/University,0
5117,81296,Jim Guymond,1971,5,4,72,Draft,1610612758,Cincinnati,Royals,CIN,Eastern New Mexico,College/University,0
5118,81297,Tyrone Marionneaux,1971,5,5,73,Draft,1610612758,Cincinnati,Royals,CIN,Loyola (LA),College/University,0
5119,81364,Jeff Smith,1971,5,6,74,Draft,1610612760,Seattle,SuperSonics,SEA,New Mexico State,College/University,0
5120,81342,Rudy Benjamin,1971,5,7,75,Draft,1610612745,Houston,Rockets,HOU,Michigan State,College/University,0
5121,76029,Odis Allison,1971,5,8,76,Draft,1610612744,Golden State,Warriors,GOS,Nevada-Las Vegas,College/University,1
5122,81324,Don Johnson,1971,5,9,77,Draft,1610612764,Baltimore,Bullets,BLT,Tennessee,College/University,0
5123,81349,Greg Nelson,1971,5,10,78,Draft,1610612745,Houston,Rockets,HOU,Jacksonville,College/University,0
5124,81288,Vincent White,1971,5,11,79,Draft,1610612765,Detroit,Pistons,DET,Savannah State,College/University,0
5125,81303,Richard Hood,1971,5,12,80,Draft,1610612755,Philadelphia,76ers,PHL,Phillips,College/University,0
5126,81292,Lee Dedmon,1971,5,13,81,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,0
5127,81383,Kenneth Gardner,1971,5,14,82,Draft,1610612756,Phoenix,Suns,PHX,Utah,College/University,0
5128,81340,Larry Weatherford,1971,5,15,83,Draft,1610612741,Chicago,Bulls,CHI,Purdue,College/University,0
5129,81386,Bob Kissane,1971,5,16,84,Draft,1610612756,Phoenix,Suns,PHX,Holy Cross,College/University,0
5130,77699,Barry Nelson,1971,5,17,85,Draft,1610612749,Milwaukee,Bucks,MIL,Duquesne,College/University,1
5131,81408,Mike Childress,1971,6,1,86,Draft,1610612739,Cleveland,Cavaliers,CLE,Colorado State,College/University,0
5132,81401,Glen Summors,1971,6,2,87,Draft,1610612746,Buffalo,Braves,BUF,Gannon,College/University,0
5133,81420,Jim Day,1971,6,3,88,Draft,1610612757,Portland,Trail Blazers,POR,Morehead State,College/University,0
5134,77534,Gil McGregor,1971,6,4,89,Draft,1610612758,Cincinnati,Royals,CIN,Wake Forest,College/University,1
5135,81311,Willie Humes,1971,6,5,90,Draft,1610612737,Atlanta,Hawks,ATL,Idaho,College/University,0
5136,81362,Mike Neciase,1971,6,6,91,Draft,1610612760,Seattle,SuperSonics,SEA,William Carey,College/University,0
5137,81352,Garry Reist,1971,6,7,92,Draft,1610612745,Houston,Rockets,HOU,Rice,College/University,0
5138,77133,Charlie Johnson,1971,6,8,93,Draft,1610612744,Golden State,Warriors,GOS,California,College/University,1
5139,81328,John Novey,1971,6,9,94,Draft,1610612764,Baltimore,Bullets,BLT,Mount St. Mary's,College/University,0
5140,81256,Thorpe Weber,1971,6,10,95,Draft,1610612738,Boston,Celtics,BOS,Vanderbilt,College/University,0
5141,81284,Jim Larranga,1971,6,11,96,Draft,1610612765,Detroit,Pistons,DET,Providence,College/University,0
5142,77185,Jake Jones,1971,6,12,97,Draft,1610612755,Philadelphia,76ers,PHL,Assumption,College/University,1
5143,81290,Bill Brickhouse,1971,6,13,98,Draft,1610612747,Los Angeles,Lakers,LAL,Montana State,College/University,0
5144,81384,William Graham,1971,6,14,99,Draft,1610612756,Phoenix,Suns,PHX,Kentucky State,College/University,0
5145,81333,Jim England,1971,6,15,100,Draft,1610612741,Chicago,Bulls,CHI,Tennessee,College/University,0
5146,81262,Bill Mainor,1971,6,16,101,Draft,1610612752,New York,Knicks,NYK,Fordham,College/University,0
5147,81371,Ed Kemp,1971,6,17,102,Draft,1610612749,Milwaukee,Bucks,MIL,Adams State,College/University,0
5148,81407,Tom Bush,1971,7,1,103,Draft,1610612739,Cleveland,Cavaliers,CLE,Drake,College/University,0
5149,78200,Randy Smith,1971,7,2,104,Draft,1610612746,Buffalo,Braves,BUF,Buffalo State,College/University,1
5150,81423,Gene Knolle,1971,7,3,105,Draft,1610612757,Portland,Trail Blazers,POR,Texas Tech,College/University,0
5151,81298,Ollie Shannon,1971,7,4,106,Draft,1610612758,Cincinnati,Royals,CIN,Minnesota,College/University,0
5152,81313,Mike Jordan,1971,7,5,107,Draft,1610612737,Atlanta,Hawks,ATL,Savannah State,College/University,0
5153,81359,John Duncan,1971,7,6,108,Draft,1610612760,Seattle,SuperSonics,SEA,Kentucky Wesleyan,College/University,0
5154,81344,Eric Hill,1971,7,7,109,Draft,1610612745,Houston,Rockets,HOU,Minnesota,College/University,0
5155,81271,Ken May,1971,7,8,110,Draft,1610612744,Golden State,Warriors,GOS,Dayton,College/University,0
5156,81323,Dennis Hogg,1971,7,9,111,Draft,1610612764,Baltimore,Bullets,BLT,Washington State,College/University,0
5157,81257,Skip Young,1971,7,10,112,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,0
5158,81283,Steve Kelly,1971,7,11,113,Draft,1610612765,Detroit,Pistons,DET,Brigham Young,College/University,0
5159,81302,Curtis Ford,1971,7,12,114,Draft,1610612755,Philadelphia,76ers,PHL,Northeastern State,College/University,0
5160,81293,Gene Gathers,1971,7,13,115,Draft,1610612747,Los Angeles,Lakers,LAL,Bradley,College/University,0
5161,81379,Ralph Brateris,1971,7,14,116,Draft,1610612756,Phoenix,Suns,PHX,College of New Jersey,College/University,0
5162,600014,Artis Gilmore,1971,7,15,117,Draft,1610612741,Chicago,Bulls,CHI,Jacksonville,College/University,1
5163,81258,Danny Davis,1971,7,16,118,Draft,1610612752,New York,Knicks,NYK,Henderson State,College/University,0
5164,81374,Gene Phillips,1971,7,17,119,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
5165,76519,Charlie Davis,1971,8,1,120,Draft,1610612739,Cleveland,Cavaliers,CLE,Wake Forest,College/University,1
5166,81395,Craig Love,1971,8,2,121,Draft,1610612746,Buffalo,Braves,BUF,Ohio,College/University,0
5167,81426,John Sutter,1971,8,3,122,Draft,1610612757,Portland,Trail Blazers,POR,Tulane,College/University,0
5168,81295,Frank Fitzgerald,1971,8,4,123,Draft,1610612758,Cincinnati,Royals,CIN,Boston College,College/University,0
5169,81316,Jim Smith,1971,8,5,124,Draft,1610612737,Atlanta,Hawks,ATL,Kentucky Wesleyan,College/University,0
5170,77416,Chuck Lowery,1971,8,6,125,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,1
5171,81346,Rich Katherman,1971,8,7,126,Draft,1610612745,Houston,Rockets,HOU,Duke,College/University,0
5172,81270,Jim Haderlein,1971,8,8,127,Draft,1610612744,Golden State,Warriors,GOS,Loyola-Marymount,College/University,0
5173,81322,Russell Golden,1971,8,9,128,Draft,1610612764,Baltimore,Bullets,BLT,Jackson State,College/University,0
5174,81254,John Ribock,1971,8,10,129,Draft,1610612738,Boston,Celtics,BOS,South Carolina,College/University,0
5175,81282,Wayne Jones,1971,8,11,130,Draft,1610612765,Detroit,Pistons,DET,Niagara,College/University,0
5176,78629,Barry Yates,1971,8,12,131,Draft,1610612755,Philadelphia,76ers,PHL,Maryland,College/University,1
5177,81289,Luke Adams,1971,8,13,132,Draft,1610612747,Los Angeles,Lakers,LAL,Lamar,College/University,0
5178,81382,Vernell Ellzy,1971,8,14,133,Draft,1610612756,Phoenix,Suns,PHX,Florida State,College/University,0
5179,81337,Clarence Sherrod,1971,8,15,134,Draft,1610612741,Chicago,Bulls,CHI,Wisconsin,College/University,0
5180,81260,Leroy Eldridge,1971,8,16,135,Draft,1610612752,New York,Knicks,NYK,Cheyney,College/University,0
5181,81377,Felix Thurston,1971,8,17,136,Draft,1610612749,Milwaukee,Bucks,MIL,Trinity (TX),College/University,0
5182,81417,Rich Walker,1971,9,1,137,Draft,1610612739,Cleveland,Cavaliers,CLE,Bowling Green,College/University,0
5183,81400,Gary Stewart,1971,9,2,138,Draft,1610612746,Buffalo,Braves,BUF,Canisius,College/University,0
5184,77243,Eugene Kennedy,1971,9,3,139,Draft,1610612757,Portland,Trail Blazers,POR,Texas Christian,College/University,1
5185,81310,Ernie Fleming,1971,9,4,140,Draft,1610612737,Atlanta,Hawks,ATL,Jacksonville,College/University,0
5186,81360,Larry Holliday,1971,9,5,141,Draft,1610612760,Seattle,SuperSonics,SEA,Oregon,College/University,0
5187,81347,Willie Kerry,1971,9,6,142,Draft,1610612745,Houston,Rockets,HOU,Denver,College/University,0
5188,81272,Clarence Smith,1971,9,7,143,Draft,1610612744,Golden State,Warriors,GOS,Villanova,College/University,0
5189,81325,Ron Johnston,1971,9,8,144,Draft,1610612764,Baltimore,Bullets,BLT,Murray State,College/University,0
5190,81253,Ray Green,1971,9,9,145,Draft,1610612738,Boston,Celtics,BOS,California (PA),College/University,0
5191,81273,Paul Botts,1971,9,10,146,Draft,1610612765,Detroit,Pistons,DET,Central Michigan,College/University,0
5192,81306,Tom Lee,1971,9,11,147,Draft,1610612755,Philadelphia,76ers,PHL,Arizona,College/University,0
5193,81291,Bob Cheeks,1971,9,12,148,Draft,1610612747,Los Angeles,Lakers,LAL,Whittier,College/University,0
5194,81385,Mike Johnson,1971,9,13,149,Draft,1610612756,Phoenix,Suns,PHX,Kansas State,College/University,0
5195,76575,Jackie Dinkins,1971,9,14,150,Draft,1610612741,Chicago,Bulls,CHI,Voorhees,College/University,1
5196,81265,Mike O'Brien,1971,9,15,151,Draft,1610612752,New York,Knicks,NYK,Saint Leo,College/University,0
5197,81368,Rick Howat,1971,9,16,152,Draft,1610612749,Milwaukee,Bucks,MIL,Illinois,College/University,0
5198,81415,Jim Meredith,1971,10,1,153,Draft,1610612739,Cleveland,Cavaliers,CLE,Washington State,College/University,0
5199,81403,Don Ward,1971,10,2,154,Draft,1610612746,Buffalo,Braves,BUF,Colgate,College/University,0
5200,81425,Greg Starrick,1971,10,3,155,Draft,1610612757,Portland,Trail Blazers,POR,Southern Illinois,College/University,0
5201,81315,Ron Rippitoe,1971,10,4,156,Draft,1610612737,Atlanta,Hawks,ATL,Lipscomb,College/University,0
5202,81361,Ed Huston,1971,10,5,157,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,0
5203,81350,Calvin Oliver,1971,10,6,158,Draft,1610612745,Houston,Rockets,HOU,Texas-Pan American,College/University,0
5204,81268,Bill Drosdiak,1971,10,7,159,Draft,1610612744,Golden State,Warriors,GOS,Oregon,College/University,0
5205,81327,Eddie Myers,1971,10,8,160,Draft,1610612764,Baltimore,Bullets,BLT,Arizona,College/University,0
5206,81252,Dale Dover,1971,10,9,161,Draft,1610612738,Boston,Celtics,BOS,Harvard,College/University,0
5207,81275,Steve Butcher,1971,10,10,162,Draft,1610612765,Detroit,Pistons,DET,Pikeville,College/University,0
5208,81301,Jim Dinwiddie,1971,10,11,163,Draft,1610612755,Philadelphia,76ers,PHL,Kentucky,College/University,0
5209,81294,Cliff Mosely,1971,10,12,164,Draft,1610612747,Los Angeles,Lakers,LAL,Quinnipiac,College/University,0
5210,81389,Tom Newell,1971,10,13,165,Draft,1610612756,Phoenix,Suns,PHX,Hawaii,College/University,0
5211,81341,David Withers,1971,10,14,166,Draft,1610612741,Chicago,Bulls,CHI,Delaware,College/University,0
5212,81267,Andy Toth,1971,10,15,167,Draft,1610612752,New York,Knicks,NYK,Cheyney,College/University,0
5213,81366,Dan Fife,1971,10,16,168,Draft,1610612749,Milwaukee,Bucks,MIL,Michigan,College/University,0
5214,81159,Mike Casey,1971,11,1,169,Draft,1610612739,Cleveland,Cavaliers,CLE,Kentucky,College/University,0
5215,81404,Bill Warner,1971,11,2,170,Draft,1610612746,Buffalo,Braves,BUF,Arizona,College/University,0
